 ListingID,Link,lat,lng,Bedrooms,Star Rating,Reviews,Price,Occupancy,Revenue,Active Nights,Min Stay,Dynamic Pricing,id
46510435,[ABnB](https://www.airbnb.com/rooms/46510435),16.77325,-99.79245,2,-NA,0,3080,2,15402,5,3,None,424
36238349,[ABnB](https://www.airbnb.com/rooms/36238349),16.77044,-99.7657,2,-NA,0,2484,0,0,0,1,None,425
48571525,[ABnB](https://www.airbnb.com/rooms/48571525),16.76939,-99.76549,2,-NA,0,1786,4,20330,11,2,None,426
40042325,[ABnB](https://www.airbnb.com/rooms/40042325),16.78088,-99.78241,2,4.83,81,1499,51,519306,185,1,Low,427
36506909,[ABnB](https://www.airbnb.com/rooms/36506909),16.76935,-99.76548,2,-NA,0,1499,10,52543,36,2,None,428
31863475,[ABnB](https://www.airbnb.com/rooms/31863475),16.76861,-99.76538,2,4.5,1,1745,3,16603,11,7,Low,429
33751861,[ABnB](https://www.airbnb.com/rooms/33751861),16.77033,-99.7656,2,4.33,9,1252,54,145585,197,2,Low,430
47152836,[ABnB](https://www.airbnb.com/rooms/47152836),16.77541,-99.79128,2,4.38,8,1827,13,96928,39,2,Low,431
47733611,[ABnB](https://www.airbnb.com/rooms/47733611),16.75559,-99.77256,2,-Unknown,1,903,1,3080,4,2,None,432
38880232,[ABnB](https://www.airbnb.com/rooms/38880232),16.78051,-99.78414,2,5.0,14,1047,22,99824,81,3,Low,433
41637314,[ABnB](https://www.airbnb.com/rooms/41637314),16.78072,-99.78343,2,4.7,33,1006,63,227108,231,2,None,434
31444230,[ABnB](https://www.airbnb.com/rooms/31444230),16.77495,-99.79167,2,4.87,93,1950,36,279593,132,2,None,435
21693678,[ABnB](https://www.airbnb.com/rooms/21693678),16.77409,-99.79221,2,4.94,80,3901,70,956809,254,2,Moderate,436
44592789,[ABnB](https://www.airbnb.com/rooms/44592789),16.77075,-99.76561,2,-NA,0,1786,1,8851,5,1,None,437
37600217,[ABnB](https://www.airbnb.com/rooms/37600217),16.78082,-99.78339,2,4.94,32,985,43,148690,156,2,Low,438
38456257,[ABnB](https://www.airbnb.com/rooms/38456257),16.77372,-99.76672,2,-NA,0,1519,1,8214,4,2,None,439
18110244,[ABnB](https://www.airbnb.com/rooms/18110244),16.76997,-99.7654,2,-Unknown,2,2505,8,79629,28,1,Moderate,440
40323449,[ABnB](https://www.airbnb.com/rooms/40323449),16.77348,-99.76658,2,4.61,82,1252,48,181669,177,2,Moderate,441
41761510,[ABnB](https://www.airbnb.com/rooms/41761510),16.776,-99.79098,2,4.94,16,2690,28,303956,103,2,Moderate,442
21830649,[ABnB](https://www.airbnb.com/rooms/21830649),16.77013,-99.76542,2,4.55,22,657,29,83603,105,1,None,443
19674065,[ABnB](https://www.airbnb.com/rooms/19674065),16.77452,-99.79203,2,4.9,98,3799,74,1048407,269,2,Moderate,444
31562334,[ABnB](https://www.airbnb.com/rooms/31562334),16.77033,-99.76546,2,4.77,96,985,33,155323,121,2,Low,445
51566432,[ABnB](https://www.airbnb.com/rooms/51566432),16.77114,-99.76566,2,4.5,2,657,37,28812,45,1,None,446
46919786,[ABnB](https://www.airbnb.com/rooms/46919786),16.77437,-99.79213,2,4.93,28,3983,65,697108,195,3,Moderate,447
14298521,[ABnB](https://www.airbnb.com/rooms/14298521),16.77437,-99.79213,2,4.94,17,2484,14,159774,50,2,Low,448
23687971,[ABnB](https://www.airbnb.com/rooms/23687971),16.77437,-99.79213,2,-NA,0,3491,30,535139,109,4,Low,449
48619856,[ABnB](https://www.airbnb.com/rooms/48619856),16.76899,-99.76523,2,3.75,4,1334,12,21891,20,1,Low,450
31862925,[ABnB](https://www.airbnb.com/rooms/31862925),16.77941,-99.78698,2,4.0,1,1622,5,30389,20,7,Low,451
2032808,[ABnB](https://www.airbnb.com/rooms/2032808),16.77004,-99.76536,2,-Unknown,1,2484,0,2526,1,2,None,452
33881525,[ABnB](https://www.airbnb.com/rooms/33881525),16.78062,-99.78433,2,4.89,71,1622,55,245459,200,2,Moderate,453
50243970,[ABnB](https://www.airbnb.com/rooms/50243970),16.767622,-99.779709,3,5.0,2,2484,5,32631,9,1,Low,454
44381472,[ABnB](https://www.airbnb.com/rooms/44381472),16.76764,-99.77976,3,4.82,11,4784,66,1074108,242,2,Low,455
23025710,[ABnB](https://www.airbnb.com/rooms/23025710),16.7675,-99.77933,3,4.93,44,4476,70,986722,257,2,None,456
48464243,[ABnB](https://www.airbnb.com/rooms/48464243),16.7678,-99.77962,3,5.0,2,2484,8,65262,20,1,Low,457
50215450,[ABnB](https://www.airbnb.com/rooms/50215450),16.76769,-99.77933,3,-NA,0,3983,0,4046,1,1,Low,458
23633167,[ABnB](https://www.airbnb.com/rooms/23633167),16.76761,-99.77927,3,4.88,17,4107,67,1024236,246,2,Low,459
46026034,[ABnB](https://www.airbnb.com/rooms/46026034),16.76784,-99.77948,3,4.5,2,1991,16,163649,50,1,Low,460
50216858,[ABnB](https://www.airbnb.com/rooms/50216858),16.76791,-99.779732,3,2.75,4,3983,12,120667,22,1,Low,461
50230547,[ABnB](https://www.airbnb.com/rooms/50230547),16.767836,-99.779312,3,-Unknown,1,2443,0,2033,1,1,Low,462
40176008,[ABnB](https://www.airbnb.com/rooms/40176008),16.76778,-99.77994,3,4.95,37,3491,67,855020,245,1,Moderate,463
50216619,[ABnB](https://www.airbnb.com/rooms/50216619),16.767973,-99.779701,3,4.5,6,2998,46,363276,80,1,Low,464
48168750,[ABnB](https://www.airbnb.com/rooms/48168750),16.768,-99.77959,3,-Unknown,2,3983,7,111796,23,1,Low,465
42817004,[ABnB](https://www.airbnb.com/rooms/42817004),16.76799,-99.77974,3,-NA,0,5975,3,75740,11,2,None,466
18960394,[ABnB](https://www.airbnb.com/rooms/18960394),16.76712,-99.77926,3,-NA,0,3983,42,907388,152,1,None,467
49966363,[ABnB](https://www.airbnb.com/rooms/49966363),16.768032,-99.779472,3,3.33,6,2443,2,13779,4,1,Low,468
46536755,[ABnB](https://www.airbnb.com/rooms/46536755),16.76718,-99.78001,3,4.93,27,3983,55,624855,166,2,None,469
49977557,[ABnB](https://www.airbnb.com/rooms/49977557),16.768074,-99.779671,3,-Unknown,2,2443,6,47643,12,1,Low,470
46559616,[ABnB](https://www.airbnb.com/rooms/46559616),16.76809,-99.77965,3,5.0,3,5955,40,679334,119,2,Moderate,471
29687118,[ABnB](https://www.airbnb.com/rooms/29687118),16.76804,-99.77992,3,-Unknown,1,8974,23,767710,85,2,None,472
49379882,[ABnB](https://www.airbnb.com/rooms/49379882),16.768101,-99.779327,3,-Unknown,2,2484,11,75633,25,1,Low,473
44357223,[ABnB](https://www.airbnb.com/rooms/44357223),16.76789,-99.78013,3,-Unknown,1,4456,22,452832,82,2,None,474
34973392,[ABnB](https://www.airbnb.com/rooms/34973392),16.76743,-99.77885,3,5.0,2,4476,32,451230,115,1,None,475
50268400,[ABnB](https://www.airbnb.com/rooms/50268400),16.76827,-99.77965,3,4.8,10,3696,62,420919,108,2,None,476
44641308,[ABnB](https://www.airbnb.com/rooms/44641308),16.76797,-99.78022,3,-Unknown,1,2382,12,87646,22,1,Low,477
45303648,[ABnB](https://www.airbnb.com/rooms/45303648),16.76739,-99.78042,3,4.44,50,2833,81,967702,295,2,None,478
46572008,[ABnB](https://www.airbnb.com/rooms/46572008),16.767,-99.78025,3,4.97,35,4476,63,765446,188,2,Low,479
50214868,[ABnB](https://www.airbnb.com/rooms/50214868),16.768353,-99.779518,3,4.5,1,2998,20,132722,35,1,Low,480
46124998,[ABnB](https://www.airbnb.com/rooms/46124998),16.76788,-99.7788,3,5.0,7,3285,65,260988,78,2,None,481
45547712,[ABnB](https://www.airbnb.com/rooms/45547712),16.76838,-99.77946,3,-Unknown,1,1991,18,191084,64,1,Low,482
50421498,[ABnB](https://www.airbnb.com/rooms/50421498),16.76838,-99.77892,3,5.0,7,3593,70,449443,121,2,None,483
50265168,[ABnB](https://www.airbnb.com/rooms/50265168),16.76677,-99.77878,3,-Unknown,2,3080,54,248857,94,3,None,484
46657624,[ABnB](https://www.airbnb.com/rooms/46657624),16.76828,-99.77878,3,5.0,20,3285,77,723635,229,4,None,485
44357593,[ABnB](https://www.airbnb.com/rooms/44357593),16.76648,-99.77924,3,5.0,3,6776,8,196300,30,2,None,486
41613337,[ABnB](https://www.airbnb.com/rooms/41613337),16.76674,-99.77878,3,-NA,0,4784,35,393584,127,2,Moderate,487
39357039,[ABnB](https://www.airbnb.com/rooms/39357039),16.766280000000002,-99.77966,3,4.89,39,3347,64,843929,235,2,None,488
44738187,[ABnB](https://www.airbnb.com/rooms/44738187),16.76667,-99.78056,3,5.0,25,4476,67,1020729,243,3,Moderate,489
46003794,[ABnB](https://www.airbnb.com/rooms/46003794),16.76646,-99.77868,3,-NA,0,4456,0,3779,1,1,None,490
43897613,[ABnB](https://www.airbnb.com/rooms/43897613),16.76878,-99.77882,3,4.47,17,5914,57,847789,201,2,Low,491
5736879,[ABnB](https://www.airbnb.com/rooms/5736879),16.76829,-99.78089,3,4.53,18,4990,17,356109,63,2,Low,492
40970173,[ABnB](https://www.airbnb.com/rooms/40970173),16.7671,-99.77812,3,5.0,3,8481,2,21686,3,2,None,493
31587904,[ABnB](https://www.airbnb.com/rooms/31587904),16.76884,-99.77891,3,4.9,85,4579,65,1050166,237,1,None,494
33688606,[ABnB](https://www.airbnb.com/rooms/33688606),16.76603,-99.77963,3,4.86,36,3470,37,639952,134,2,Moderate,495
47054978,[ABnB](https://www.airbnb.com/rooms/47054978),16.7663,-99.78072,3,4.5,4,6468,51,776528,153,3,Low,496
46028057,[ABnB](https://www.airbnb.com/rooms/46028057),16.76643,-99.78089,3,5.0,39,4476,58,719627,173,3,Low,497
47562562,[ABnB](https://www.airbnb.com/rooms/47562562),16.76604,-99.7804,3,-NA,0,5975,48,924396,145,3,None,498
48939913,[ABnB](https://www.airbnb.com/rooms/48939913),16.76613,-99.77859,3,5.0,20,3593,56,501692,142,2,None,499
42566097,[ABnB](https://www.airbnb.com/rooms/42566097),16.76918,-99.77916,3,-NA,0,4538,3,88098,11,3,None,500
32193979,[ABnB](https://www.airbnb.com/rooms/32193979),16.76901,-99.78055,3,-NA,0,5975,37,667717,134,3,None,501
46656989,[ABnB](https://www.airbnb.com/rooms/46656989),16.76905,-99.77868,3,5.0,3,5524,29,367647,86,2,Low,502
25772332,[ABnB](https://www.airbnb.com/rooms/25772332),16.76885,-99.77838,3,4.76,45,3141,76,870979,277,2,None,503
50443796,[ABnB](https://www.airbnb.com/rooms/50443796),16.76918,-99.77876,3,4.63,16,2484,63,289019,110,2,Low,504
35841404,[ABnB](https://www.airbnb.com/rooms/35841404),16.76939,-99.77964,3,-NA,0,5483,28,462381,102,2,None,505
34647400,[ABnB](https://www.airbnb.com/rooms/34647400),16.76625,-99.77812,3,4.67,12,4990,14,261858,51,4,None,506
48781254,[ABnB](https://www.airbnb.com/rooms/48781254),16.76934,-99.77903,3,4.43,7,4045,12,149705,30,1,Low,507
49885840,[ABnB](https://www.airbnb.com/rooms/49885840),16.76901,-99.77836,3,5.0,7,4189,49,330369,85,2,Low,508
47392265,[ABnB](https://www.airbnb.com/rooms/47392265),16.76658,-99.78136,3,4.76,41,3901,85,807479,254,1,Moderate,509
23762619,[ABnB](https://www.airbnb.com/rooms/23762619),16.76943,-99.77914,3,4.92,100,3183,88,1079686,321,3,None,510
48149371,[ABnB](https://www.airbnb.com/rooms/48149371),16.76923,-99.77858,3,-Unknown,2,3983,24,335409,74,1,Low,511
45883116,[ABnB](https://www.airbnb.com/rooms/45883116),16.76541,-99.77935,3,4.97,32,3429,77,767524,230,2,Low,512
45302807,[ABnB](https://www.airbnb.com/rooms/45302807),16.76732,-99.78185,3,4.66,56,2833,73,910017,268,2,None,513
32403512,[ABnB](https://www.airbnb.com/rooms/32403512),16.76616,-99.78137,3,4.97,63,3983,69,1123280,251,2,Low,514
46671916,[ABnB](https://www.airbnb.com/rooms/46671916),16.76951,-99.77853,3,4.95,22,4990,54,853605,162,3,Moderate,515
30540590,[ABnB](https://www.airbnb.com/rooms/30540590),16.76841,-99.7774,3,4.88,16,3778,19,297048,70,2,None,516
48423184,[ABnB](https://www.airbnb.com/rooms/48423184),16.76766,-99.77711,3,4.71,14,4045,71,615056,180,2,Low,517
44614394,[ABnB](https://www.airbnb.com/rooms/44614394),16.76746,-99.78211,3,-NA,0,4805,18,106436,22,1,None,518
36836831,[ABnB](https://www.airbnb.com/rooms/36836831),16.76894,-99.77755,3,5.0,23,4476,26,472879,96,2,Low,519
30669872,[ABnB](https://www.airbnb.com/rooms/30669872),16.76996,-99.77915,3,4.87,54,4538,30,621224,111,2,None,520
50423259,[ABnB](https://www.airbnb.com/rooms/50423259),16.76946,-99.77789,3,5.0,8,4476,38,318056,66,1,Moderate,521
30893446,[ABnB](https://www.airbnb.com/rooms/30893446),16.76945,-99.77787000000001,3,4.9,21,3983,32,518422,118,2,Low,522
47251576,[ABnB](https://www.airbnb.com/rooms/47251576),16.76994,-99.77873,3,3.38,8,2998,11,145598,35,1,Low,523
44196545,[ABnB](https://www.airbnb.com/rooms/44196545),16.76994,-99.77873,3,4.27,15,2525,19,211353,68,1,Low,524
48503742,[ABnB](https://www.airbnb.com/rooms/48503742),16.76738,-99.78227,3,-NA,0,5133,21,209207,54,7,None,525
30043607,[ABnB](https://www.airbnb.com/rooms/30043607),16.76997,-99.78042,3,4.78,37,5236,19,315694,58,3,Low,526
50642036,[ABnB](https://www.airbnb.com/rooms/50642036),16.76984,-99.78086,3,4.67,6,3881,25,117197,31,3,None,527
40484326,[ABnB](https://www.airbnb.com/rooms/40484326),16.76661,-99.78232,3,4.97,31,3491,53,722999,194,2,None,528
47218266,[ABnB](https://www.airbnb.com/rooms/47218266),16.76691,-99.78243,3,5.0,3,4374,57,743611,172,3,Low,529
48886017,[ABnB](https://www.airbnb.com/rooms/48886017),16.76957,-99.77752,3,-NA,0,4969,2,24643,5,1,Low,530
43894804,[ABnB](https://www.airbnb.com/rooms/43894804),16.77038,-99.77944,3,5.0,1,4045,28,123830,34,3,Low,531
47802423,[ABnB](https://www.airbnb.com/rooms/47802423),16.76631,-99.78233,3,4.94,17,4456,57,750333,172,3,Moderate,532
18786644,[ABnB](https://www.airbnb.com/rooms/18786644),16.7668,-99.78267,3,4.96,56,2546,38,374550,138,2,Low,533
47249509,[ABnB](https://www.airbnb.com/rooms/47249509),16.7705,-99.77896,3,-Unknown,1,3018,5,74257,17,1,Low,534
47924040,[ABnB](https://www.airbnb.com/rooms/47924040),16.77068,-99.77988,3,4.55,20,2484,60,478563,181,1,Low,535
51330319,[ABnB](https://www.airbnb.com/rooms/51330319),16.77016,-99.77749,3,5.0,2,3983,15,76002,19,1,Low,536
49463002,[ABnB](https://www.airbnb.com/rooms/49463002),16.77046,-99.77763,3,4.69,13,1601,49,141435,83,1,Low,537
52473004,[ABnB](https://www.airbnb.com/rooms/52473004),16.77105,-99.77848,3,-NA,0,3491,0,3471,1,2,None,538
49365619,[ABnB](https://www.airbnb.com/rooms/49365619),16.77087,-99.77788,3,-NA,0,2998,0,3101,1,1,None,539
49261138,[ABnB](https://www.airbnb.com/rooms/49261138),16.77141,-99.77916,3,4.5,1,3080,5,27004,10,1,None,540
43947934,[ABnB](https://www.airbnb.com/rooms/43947934),16.76738,-99.7754,3,-NA,0,4784,14,247875,52,2,None,541
31085183,[ABnB](https://www.airbnb.com/rooms/31085183),16.77107,-99.77756,3,4.67,3,3942,45,648126,163,3,None,542
12434141,[ABnB](https://www.airbnb.com/rooms/12434141),16.76815,-99.77538,3,-NA,0,2197,15,71969,55,3,None,543
34903925,[ABnB](https://www.airbnb.com/rooms/34903925),16.77068,-99.77678,3,-NA,0,4476,28,127752,27,1,Low,544
48045594,[ABnB](https://www.airbnb.com/rooms/48045594),16.76728,-99.784,3,4.76,17,4312,30,444330,90,2,Low,545
45146272,[ABnB](https://www.airbnb.com/rooms/45146272),16.76783,-99.78413,3,-Unknown,2,4476,64,1095639,232,3,None,546
33474173,[ABnB](https://www.airbnb.com/rooms/33474173),16.77132,-99.78203,3,4.59,22,4291,20,306916,74,2,None,547
48923101,[ABnB](https://www.airbnb.com/rooms/48923101),16.76356,-99.78185,3,4.8,5,4990,42,383322,74,2,Low,548
18110725,[ABnB](https://www.airbnb.com/rooms/18110725),16.77106,-99.78264,3,4.86,358,1991,82,624267,301,1,Low,549
45885098,[ABnB](https://www.airbnb.com/rooms/45885098),16.77206,-99.78046,3,2.8,5,2443,30,289938,109,2,None,550
50343191,[ABnB](https://www.airbnb.com/rooms/50343191),16.76809,-99.78453,3,5.0,5,4928,31,253812,54,1,Low,551
42018444,[ABnB](https://www.airbnb.com/rooms/42018444),16.77224,-99.78056,3,-Unknown,2,2279,9,26717,34,1,None,552
52132138,[ABnB](https://www.airbnb.com/rooms/52132138),16.771630000000002,-99.7823,3,-NA,0,1499,20,34479,20,1,None,553
49815028,[ABnB](https://www.airbnb.com/rooms/49815028),16.77144,-99.78264,3,5.0,3,2135,42,208632,91,2,None,554
22635180,[ABnB](https://www.airbnb.com/rooms/22635180),16.77211,-99.78151,3,4.71,72,1293,38,242934,139,1,None,555
48302133,[ABnB](https://www.airbnb.com/rooms/48302133),16.7727,-99.78016,3,5.0,7,2053,16,105800,49,2,None,556
34685621,[ABnB](https://www.airbnb.com/rooms/34685621),16.77275,-99.77957,3,4.36,50,1909,39,237433,143,1,Moderate,557
50777234,[ABnB](https://www.airbnb.com/rooms/50777234),16.76996,-99.78445,3,-NA,0,5585,4,34110,6,1,None,558
51350372,[ABnB](https://www.airbnb.com/rooms/51350372),16.77255,-99.78159,3,5.0,4,2197,17,40897,21,2,None,559
35236506,[ABnB](https://www.airbnb.com/rooms/35236506),16.76607,-99.78507,3,4.42,12,5832,51,1064732,185,2,None,560
27403356,[ABnB](https://www.airbnb.com/rooms/27403356),16.77243,-99.78205,3,4.72,36,1499,30,235890,110,1,None,561
50174892,[ABnB](https://www.airbnb.com/rooms/50174892),16.77058,-99.78446,3,4.0,4,2998,16,86640,28,2,None,562
47943123,[ABnB](https://www.airbnb.com/rooms/47943123),16.76779,-99.78542,3,5.0,9,3388,74,713930,221,2,Moderate,563
46485593,[ABnB](https://www.airbnb.com/rooms/46485593),16.76524,-99.77422,3,-Unknown,2,2998,7,56047,23,2,None,564
38724727,[ABnB](https://www.airbnb.com/rooms/38724727),16.77015,-99.78485,3,5.0,3,7474,56,1562677,206,1,None,565
41888578,[ABnB](https://www.airbnb.com/rooms/41888578),16.76223,-99.77736,3,4.93,69,1601,82,461782,300,2,None,566
21867626,[ABnB](https://www.airbnb.com/rooms/21867626),16.7732,-99.78025,3,5.0,3,4990,0,0,0,2,None,567
51489714,[ABnB](https://www.airbnb.com/rooms/51489714),16.77016,-99.78491,3,-NA,0,6879,0,7126,1,1,None,568
11734398,[ABnB](https://www.airbnb.com/rooms/11734398),16.77314,-99.78092,3,4.79,38,1396,37,252660,134,1,None,569
42967246,[ABnB](https://www.airbnb.com/rooms/42967246),16.7731,-99.78121,3,-NA,0,2484,0,0,0,2,None,570
26686175,[ABnB](https://www.airbnb.com/rooms/26686175),16.77182,-99.78366,3,4.73,22,2033,100,57165,20,2,None,571
51048658,[ABnB](https://www.airbnb.com/rooms/51048658),16.77307,-99.78179,3,-Unknown,1,1478,0,1499,1,2,None,572
48025007,[ABnB](https://www.airbnb.com/rooms/48025007),16.76995,-99.78525,3,4.6,15,4189,21,281071,65,2,Low,573
48571343,[ABnB](https://www.airbnb.com/rooms/48571343),16.7732,-99.78161,3,4.89,18,1971,36,87769,52,2,Low,574
43547109,[ABnB](https://www.airbnb.com/rooms/43547109),16.77357,-99.78022,3,4.0,24,2238,12,136214,45,2,None,575
24432786,[ABnB](https://www.airbnb.com/rooms/24432786),16.77228,-99.78371,3,4.75,84,3408,73,920223,268,2,Moderate,576
44356553,[ABnB](https://www.airbnb.com/rooms/44356553),16.7728,-99.78296,3,4.82,17,1129,51,204139,185,1,Low,577
22533863,[ABnB](https://www.airbnb.com/rooms/22533863),16.76886,-99.7859,3,4.97,58,3080,48,519760,175,2,Low,578
23106450,[ABnB](https://www.airbnb.com/rooms/23106450),16.773600000000002,-99.7808,3,4.85,66,1396,36,289666,132,1,None,579
44918878,[ABnB](https://www.airbnb.com/rooms/44918878),16.76743,-99.78607,3,5.0,8,2833,65,790306,239,3,None,580
51408991,[ABnB](https://www.airbnb.com/rooms/51408991),16.77331,-99.78203,3,-Unknown,2,1807,15,32487,19,2,None,581
52333060,[ABnB](https://www.airbnb.com/rooms/52333060),16.7732,-99.78256,3,-NA,0,2484,2,7496,2,2,None,582
33582939,[ABnB](https://www.airbnb.com/rooms/33582939),16.76907,-99.78603,3,-NA,0,16428,1,82143,5,2,None,583
45364540,[ABnB](https://www.airbnb.com/rooms/45364540),16.77225,-99.78405,3,5.0,5,2299,39,287930,144,2,None,584
7952535,[ABnB](https://www.airbnb.com/rooms/7952535),16.76143,-99.77756,3,-NA,0,3244,41,352762,149,2,Low,585
26640904,[ABnB](https://www.airbnb.com/rooms/26640904),16.7718,-99.78485,3,4.73,38,1848,48,263729,175,2,None,586
28990004,[ABnB](https://www.airbnb.com/rooms/28990004),16.76912,-99.78631,3,5.0,8,4990,19,385475,70,1,None,587
17675687,[ABnB](https://www.airbnb.com/rooms/17675687),16.774070000000002,-99.78067,3,4.31,16,1930,6,39272,23,1,Moderate,588
41412420,[ABnB](https://www.airbnb.com/rooms/41412420),16.76133,-99.77687,3,4.5,26,4990,29,584513,107,2,Low,589
15287726,[ABnB](https://www.airbnb.com/rooms/15287726),16.76867,-99.7865,3,4.8,198,2895,87,1043822,319,2,Low,590
47550098,[ABnB](https://www.airbnb.com/rooms/47550098),16.76869,-99.78651,3,-NA,0,4086,0,4148,1,1,None,591
47747500,[ABnB](https://www.airbnb.com/rooms/47747500),16.773785,-99.782158,3,-NA,0,1848,17,87251,50,2,Low,592
48449743,[ABnB](https://www.airbnb.com/rooms/48449743),16.77379,-99.78216,3,4.67,18,3080,38,274721,96,2,None,593
47584985,[ABnB](https://www.airbnb.com/rooms/47584985),16.77379,-99.78216,3,-NA,0,2484,13,110096,39,2,Low,594
42710371,[ABnB](https://www.airbnb.com/rooms/42710371),16.77406,-99.78137,3,-Unknown,1,1889,0,0,0,3,None,595
30183961,[ABnB](https://www.airbnb.com/rooms/30183961),16.77401,-99.78167,3,-NA,0,3491,0,0,0,2,None,596
46509394,[ABnB](https://www.airbnb.com/rooms/46509394),16.76804,-99.78674,3,4.78,9,3347,52,496572,155,2,Low,597
38319402,[ABnB](https://www.airbnb.com/rooms/38319402),16.77403,-99.78187,3,5.0,21,3080,43,499879,158,2,None,598
2533060,[ABnB](https://www.airbnb.com/rooms/2533060),16.77409,-99.78174,3,4.71,151,2546,33,354589,119,2,Low,599
48855007,[ABnB](https://www.airbnb.com/rooms/48855007),16.77316,-99.78373,3,3.5,1,2731,6,39223,15,2,None,600
42778711,[ABnB](https://www.airbnb.com/rooms/42778711),16.7741,-99.78193,3,4.75,4,2484,13,128251,49,2,None,601
49075214,[ABnB](https://www.airbnb.com/rooms/49075214),16.76165,-99.77559,3,4.65,23,2484,54,335984,132,2,None,602
33797294,[ABnB](https://www.airbnb.com/rooms/33797294),16.76139,-99.77602,3,4.86,7,2998,8,64934,31,1,None,603
50105564,[ABnB](https://www.airbnb.com/rooms/50105564),16.76131,-99.77615,3,4.9,10,1601,64,150481,112,2,Low,604
18527075,[ABnB](https://www.airbnb.com/rooms/18527075),16.77453,-99.78016,3,4.45,31,11458,8,65147,29,2,None,605
33241182,[ABnB](https://www.airbnb.com/rooms/33241182),16.76089,-99.77707,3,4.66,80,1930,58,431926,210,1,Low,606
25399425,[ABnB](https://www.airbnb.com/rooms/25399425),16.76728,-99.78697,3,4.61,33,4928,28,305521,76,2,None,607
27136765,[ABnB](https://www.airbnb.com/rooms/27136765),16.77003,-99.78653,3,4.88,25,3799,45,503196,164,1,None,608
22580907,[ABnB](https://www.airbnb.com/rooms/22580907),16.77278,-99.77454,3,3.83,6,1991,6,16535,10,2,Low,609
50139668,[ABnB](https://www.airbnb.com/rooms/50139668),16.76179,-99.77513,3,4.75,4,1991,11,40722,20,2,None,610
45366329,[ABnB](https://www.airbnb.com/rooms/45366329),16.7606,-99.77771,3,4.5,12,2382,19,205254,71,2,None,611
34593910,[ABnB](https://www.airbnb.com/rooms/34593910),16.77444,-99.78148,3,4.59,34,1889,44,267477,160,1,Low,612
27404866,[ABnB](https://www.airbnb.com/rooms/27404866),16.7696,-99.78685,3,4.86,35,3983,50,864222,184,2,Low,613
50401121,[ABnB](https://www.airbnb.com/rooms/50401121),16.76395,-99.77292,3,-NA,0,3018,17,92472,30,2,None,614
51635229,[ABnB](https://www.airbnb.com/rooms/51635229),16.76025,-99.77866,3,-NA,0,5975,0,6202,1,2,None,615
49463333,[ABnB](https://www.airbnb.com/rooms/49463333),16.77491,-99.77865,3,-NA,0,8481,29,532187,63,8,None,616
38351091,[ABnB](https://www.airbnb.com/rooms/38351091),16.77427,-99.78291,3,4.17,48,1047,50,222442,181,2,Moderate,617
33367688,[ABnB](https://www.airbnb.com/rooms/33367688),16.76098,-99.77583,3,4.5,5,2792,4,29674,16,3,None,618
23023521,[ABnB](https://www.airbnb.com/rooms/23023521),16.77478,-99.78141,3,4.52,126,1889,53,308433,195,2,None,619
29244870,[ABnB](https://www.airbnb.com/rooms/29244870),16.77499,-99.77895,3,-NA,0,4476,0,0,0,2,None,620
32470638,[ABnB](https://www.airbnb.com/rooms/32470638),16.767220000000002,-99.78746,3,4.81,16,8481,61,1378807,223,2,None,621
15805185,[ABnB](https://www.airbnb.com/rooms/15805185),16.77063,-99.78677,3,4.83,54,3347,57,721068,207,2,Low,622
49337936,[ABnB](https://www.airbnb.com/rooms/49337936),16.77464,-99.7823,3,-NA,0,1499,43,66741,52,4,None,623
51661605,[ABnB](https://www.airbnb.com/rooms/51661605),16.76898,-99.78744,3,-NA,0,4784,17,83642,17,3,Low,624
46011705,[ABnB](https://www.airbnb.com/rooms/46011705),16.77506,-99.78101,3,4.5,4,2669,32,179730,115,5,None,625
45912907,[ABnB](https://www.airbnb.com/rooms/45912907),16.7745,-99.78302,3,4.5,8,1088,29,131592,105,1,None,626
37022255,[ABnB](https://www.airbnb.com/rooms/37022255),16.7602,-99.77704,3,4.5,23,2484,24,227432,86,2,None,627
33869168,[ABnB](https://www.airbnb.com/rooms/33869168),16.77525,-99.78044,3,4.89,44,2299,54,371570,198,2,Low,628
32672186,[ABnB](https://www.airbnb.com/rooms/32672186),16.77514,-99.77768,3,4.75,20,1745,26,155880,96,2,None,629
51562224,[ABnB](https://www.airbnb.com/rooms/51562224),16.76074,-99.77546,3,4.0,3,2998,3,12219,4,2,Low,630
48844899,[ABnB](https://www.airbnb.com/rooms/48844899),16.77488,-99.78247,3,5.0,12,1293,45,150444,115,2,None,631
29708742,[ABnB](https://www.airbnb.com/rooms/29708742),16.77117,-99.78688,3,5.0,2,3183,14,179590,52,1,None,632
16001582,[ABnB](https://www.airbnb.com/rooms/16001582),16.76051,-99.77577,3,4.84,19,3039,13,148678,46,2,Low,633
17697599,[ABnB](https://www.airbnb.com/rooms/17697599),16.77413,-99.77488,3,4.87,15,2690,13,119838,46,3,None,634
28515240,[ABnB](https://www.airbnb.com/rooms/28515240),16.76987,-99.78775,3,5.0,5,6982,24,650176,89,4,None,635
38379485,[ABnB](https://www.airbnb.com/rooms/38379485),16.75959,-99.77731,3,-NA,0,11951,0,0,0,2,None,636
30368107,[ABnB](https://www.airbnb.com/rooms/30368107),16.77091,-99.78747,3,-Unknown,2,5483,0,0,0,2,None,637
